idx_in_group,time,latitude,longitude,depth,azimuthal_gap,min_distance,vertical_uncertainty,number_picks,number_picks_nll,std_nll,max_horizontal_uncertainty,min_horizontal_uncertainty,group,magnitude,gamma_sigma_time,gamma_sigma_amp,gamma_cov_time_amp,gamma_score,number_p_picks,number_s_picks,number_p_and_s_picks,ML,ML_median,ML_unc,ML_stations,idx
9,2024-05-24 02:00:06.862848+00:00,45.631936,13.933102,0.019141,219.982,2.87453,1.6306843195419523,6,6,0.075639,2.29652,0.634914,2024-05-24,999,0.26024623120598195,0,0,6.0,3,3,3,-0.0467257033027042,-0.0467257033027042,0.10331806097370477,2,864
4,2024-05-24 03:17:13.581315+00:00,45.719621,10.75838,1.780078,93.9672,6.2165,2.460628232789342,12,12,0.0787199,0.610357,0.418208,2024-05-24,999,0.10542347349734134,0,0,12.0,6,6,6,0.3121044018796387,0.3907521206820359,0.11558803739844264,5,865
5,2024-05-24 03:40:20.229477+00:00,45.977292,13.082233,1.378125,206.577,6.13532,11.18577471612941,6,6,0.111767,26.4672,10.5855,2024-05-24,999,0.5854748802129501,0,0,7.0,3,3,3,1.0511808409530246,1.0511808409530246,0.09753792002201689,2,866
6,2024-05-24 10:59:51.530143+00:00,46.049816,13.652328,6.163281,101.596,7.08407,2.5214702853692326,29,29,0.254687,1.23865,0.960804,2024-05-24,999,0.5977040929769989,0,0,30.0,16,13,13,0.8538434935848789,0.8858614259388207,0.0833387444751695,13,867
12,2024-05-24 15:10:45.418517+00:00,45.906581,14.241761,7.732813,86.9629,13.8713,4.956275809516658,9,9,0.113013,1.53158,0.965823,2024-05-24,999,0.17081066965139918,0,0,9.0,6,3,3,0.3838902853202726,0.3919121174102018,0.05227523018971934,3,868
15,2024-05-24 16:46:04.984166+00:00,45.385882,14.784748,12.709375,281.555,35.3897,13.215344793080504,8,8,0.324409,7.05631,5.81373,2024-05-24,999,0.27847302100117965,0,0,8.0,5,3,3,0.7377553042928939,0.691893944657199,0.06590867500868915,3,869
18,2024-05-24 18:48:30.839657+00:00,46.34263,13.005135,2.832813,181.3,18.5149,7.865902872525187,6,6,0.131415,14.6784,3.43949,2024-05-24,999,0.5652930391025255,0,0,6.0,3,3,3,1.1956811231377125,1.1956811231377125,0.2864739659227957,2,870
1,2024-05-24 22:59:11.358343+00:00,45.923037,12.937559,2.220313,276.778,6.22844,4.085795271425136,6,6,0.0222569,6.93166,1.52222,2024-05-24,999,0.3036983761003103,0,0,5.87586819701227,3,3,3,0.8684506496227632,0.8652494847533294,0.15758658769655834,3,871
8,2024-05-24 23:57:34.928273+00:00,46.015097,14.761131,7.273438,99.9352,10.6898,5.913040664497412,8,8,0.283602,2.23259,1.34528,2024-05-24,999,0.16335639215775086,0,0,8.0,3,5,3,-0.2806300135009596,-0.2806300135009596,0.26905127885746416,2,872
13,2024-05-25 01:41:20.976393+00:00,44.789712,10.98667,17.226563,258.999,8.55629,5.169666672039891,7,7,0.0821717,5.62372,2.11736,2024-05-25,999,0.07664161500904908,0,0,6.625024275300185,3,4,3,1.5378921243130967,1.5378921243130967,0.004583358118199543,2,873
19,2024-05-25 06:57:51.391751+00:00,46.357261,12.821819,6.163281,102.614,9.79699,3.409037488793574,18,18,0.180241,0.879675,0.609012,2024-05-25,999,0.29396623937997307,0,0,17.988459878266003,9,9,9,0.5119988404153177,0.5153481756322035,0.03631493447969936,8,874
8,2024-05-25 10:55:14.389314+00:00,46.407064,12.845539,0.038281,179.729,6.19268,3.836756455653655,8,8,0.123003,2.01154,0.771361,2024-05-25,999,0.16816542128552406,0,0,7.9999999976591765,4,4,4,0.22539712055313102,0.11376916585786079,0.29600400795876397,3,875
7,2024-05-25 12:42:44.372109+00:00,46.105717,13.382317,10.948437,209.991,2.97555,1.9940302655677018,14,14,0.0973642,1.87319,0.92599,2024-05-25,999,0.07391011214747333,0,0,14.0,7,7,7,0.5099397096826267,0.4618292312882576,0.17898068818345686,6,876
11,2024-05-25 12:43:04.208744+00:00,46.10727,13.383032,10.986719,206.893,2.81307,1.7466293968670057,16,16,0.107419,1.46104,0.922986,2024-05-25,999,0.09562330823565994,0,0,16.0,8,8,8,0.4470507780553237,0.5157258981709834,0.1347839075063498,7,877
5,2024-05-25 19:17:59.038079+00:00,46.441584,10.59982,4.823438,148.971,7.50192,4.49981019599716,9,9,0.441524,4.50561,1.34373,2024-05-25,999,0.15059029544781616,0,0,9.0,5,4,4,0.669022879241122,0.6601460870492843,0.04971031086946103,3,878
15,2024-05-25 19:21:52.591564+00:00,46.2525,12.579085,3.502734,104.853,5.4322,2.7517700303622754,11,11,0.131236,0.865508,0.608201,2024-05-25,999,0.32026170473911164,0,0,11.0,6,5,5,0.3969726038629039,0.37660364110766253,0.08063765355597102,5,879
10,2024-05-26 05:41:33.702287+00:00,45.720824,10.763817,3.885547,67.8348,5.99589,3.2227702989819176,18,18,0.160341,0.712471,0.594682,2024-05-26,999,0.20368883202134347,0,0,17.91604630068983,9,9,8,0.7471569053051854,0.792613245206864,0.07510178136407653,8,880
21,2024-05-26 07:22:28.283580+00:00,46.069075,14.608376,11.292969,90.2352,6.85192,2.700303427394781,22,22,0.421891,1.66021,1.32183,2024-05-26,999,0.29264974956367906,0,0,23.0,13,9,9,0.6379162069659472,0.4897821397929705,0.13948077135658024,8,881
12,2024-05-26 08:36:50.246313+00:00,46.109101,13.389517,11.886328,53.3803,2.3952,1.1173444544991487,96,96,0.326662,1.05878,0.581148,2024-05-26,999,0.49179476365894415,0,0,103.549210976873,54,42,38,1.5647270234658415,1.5004360809219845,0.06956292554378708,37,882
3,2024-05-26 09:23:26.518205+00:00,45.715511,13.807179,12.020313,154.5,6.31745,5.464558500007114,15,15,0.224116,3.87108,1.689,2024-05-26,999,0.30883123469877577,0,0,15.0,10,5,4,0.8335465095329968,0.8632419080357304,0.05756619932113814,4,883
2,2024-05-26 15:27:09.390847+00:00,46.266834,12.556516,6.622656,153.486,3.3094,2.5683879963899536,9,9,0.110763,2.1449,0.904991,2024-05-26,999,0.03349304078367138,0,0,9.0,4,5,4,-0.0057654991310077675,-0.0057654991310077675,0.00944657352357392,2,884
15,2024-05-26 18:54:36.488929+00:00,46.035273,13.534255,12.613672,74.7056,6.6303,1.7450603685832762,47,47,0.24737,0.997213,0.674525,2024-05-26,999,0.39914474205964906,0,0,46.24900333360549,23,24,22,0.8531846770805193,0.7998713587342463,0.08738478318429566,22,885
19,2024-05-26 19:28:50.686410+00:00,46.041208,13.540432,10.450781,179.181,6.08127,2.6642039711703758,14,14,0.125277,1.31355,1.0875,2024-05-26,999,0.12320728385771908,0,0,14.0,7,7,7,0.6087520039330409,0.6534668248571526,0.10650040812211842,6,886
0,2024-05-27 00:49:20.009991+00:00,45.733096,10.7671,3.311328,133.353,8.17105,3.5567188812162254,8,8,0.0489814,0.701424,0.552948,2024-05-27,999,0.08743861593445434,0,0,8.0,4,4,4,-0.06868867279261387,-0.05626657315150985,0.09175403666588654,4,887
16,2024-05-27 02:05:39.207179+00:00,46.474641,13.053223,4.402344,244.449,7.82891,3.9316138671034313,8,8,0.0732287,1.68208,0.980793,2024-05-27,999,0.0628075046648692,0,0,8.0,4,4,4,-0.1242124319460997,-0.1544955027889625,0.05874105612862931,3,888
7,2024-05-27 03:39:32.024748+00:00,44.357305,10.183257,6.584375,236.373,17.5338,10.862802907169034,6,6,0.112986,12.3572,2.34297,2024-05-27,999,0.46564526534061546,0,0,7.0,3,3,3,1.3677371340227724,1.1792713502605576,0.31514522861522143,3,889
3,2024-05-27 06:46:09.877317+00:00,46.223368,12.487678,6.526953,100.184,6.48668,2.605537449356658,14,14,0.140381,0.829028,0.659149,2024-05-27,999,0.17617507031586574,0,0,13.999817450225603,7,7,7,0.6822311368956387,0.7571565077390517,0.10568828690818968,6,890
6,2024-05-27 11:37:32.355172+00:00,45.804384,14.300494,5.282813,179.396,12.0105,7.106894258394449,8,8,0.127391,5.81462,1.12533,2024-05-27,999,0.3943311636502884,0,0,8.0,4,4,4,0.686286478742587,0.6226433412789408,0.18247220976746256,4,891
2,2024-05-27 11:43:30.246313+00:00,45.731674,14.072979,17.532813,106.667,17.9471,11.449642614509852,10,10,0.216456,2.54944,2.22088,2024-05-27,999,0.2670426916982548,0,0,9.851825375120665,5,5,3,0.5373149937699845,0.5373149937699845,0.007635607808348044,2,892
8,2024-05-27 12:47:35.976916+00:00,46.03055,13.652696,2.373438,306.863,12.4334,7.911076728233648,6,6,0.0352475,13.7102,2.22078,2024-05-27,999,0.02277764684036426,0,0,6.0,3,3,3,0.5089288368347009,0.5089288368347009,,1,893
10,2024-05-27 13:13:31.816370+00:00,46.65934,10.082072,7.04375,137.05,4.40593,3.1890050956371954,16,16,0.382701,1.67436,1.38282,2024-05-27,999,0.30645988637175187,0,0,16.0,9,7,7,1.01857594659862,0.7955399854985251,0.18100568257951613,6,894
9,2024-05-27 14:15:09.146196+00:00,46.608805,13.64238,2.411719,141.045,2.34865,4.082126075956008,16,16,0.230994,2.81518,2.48747,2024-05-27,999,0.1655835889212434,0,0,15.999908366728976,10,6,6,1.0448143890436008,1.012794004203925,0.09257558052584601,6,895
18,2024-05-27 14:16:36.603149+00:00,46.600522,13.044351,8.996094,190.186,7.25923,2.814860209672942,19,19,0.298996,2.74148,1.19059,2024-05-27,999,0.3273024364977619,0,0,18.959806262980745,10,9,8,0.7334957412447505,0.7518276526076977,0.09895769979207145,8,896
13,2024-05-27 16:49:53.811425+00:00,46.613213,10.464003,2.526562,226.655,15.3778,7.595770665311059,6,6,0.274348,12.6141,9.28829,2024-05-27,999,0.023656794100015234,0,0,6.0,3,3,3,0.3563976755168783,0.3563976755168783,0.005974470213234717,2,897
1,2024-05-27 17:01:35.297465+00:00,45.444126,14.001785,12.939063,257.15,11.4263,6.652940026785151,9,9,0.211099,6.90068,2.81022,2024-05-27,999,0.35076797334310067,0,0,9.0,6,3,3,1.1522832643925607,1.1256447346268947,0.08103745922732036,3,898
22,2024-05-27 17:09:38.279568+00:00,47.284483,11.293304,5.321094,139.857,9.57363,4.9112327983918656,10,10,0.198004,2.02582,1.19669,2024-05-27,999,0.10317999665462196,0,0,10.0,6,4,4,0.8007030253970111,0.8208687014308906,0.046849445099840153,3,899
5,2024-05-27 20:00:41.931863+00:00,45.835526,14.691726,4.325781,64.006,12.0397,4.364994272619381,20,20,0.282922,1.18676,1.09007,2024-05-27,999,0.4237021064978816,0,0,20.0,11,9,9,0.5270928377108764,0.45628317907500837,0.05938187309785483,7,900
19,2024-05-27 20:18:24.011194+00:00,46.519859,12.680775,4.574609,59.1326,2.39257,3.0609816072626113,25,25,0.245336,0.784331,0.621358,2024-05-27,999,0.31727276965214596,0,0,24.131550571849537,13,12,12,0.9005777567766821,0.845770236790889,0.06961420709624115,10,901
14,2024-05-27 20:20:23.753598+00:00,46.51771,12.667232,0.631641,122.941,1.33999,1.2944807491809216,10,10,0.114379,1.03544,0.552938,2024-05-27,999,0.16358910750804714,0,0,10.0,5,5,5,0.15053522570647093,0.10916140171634225,0.17032573525414615,3,902
20,2024-05-27 20:21:55.018095+00:00,46.518019,12.678838,5.646484,58.0948,2.18738,2.2931111181100663,45,45,0.293884,0.802868,0.644973,2024-05-27,999,0.3765864164511408,0,0,46.0,23,22,21,1.0663196159851482,1.064723441816771,0.03533820548858572,18,903
11,2024-05-27 20:52:27.902190+00:00,47.282746,11.262934,1.301562,154.255,8.0481,5.190434182224065,6,6,0.177704,5.47153,1.86071,2024-05-27,999,0.06286935065851419,0,0,6.0,3,3,3,0.42451485170380787,0.42451485170380787,0.05152714771370637,2,904
4,2024-05-27 21:22:40.853096+00:00,44.385606,10.089623,13.934375,255.034,11.8089,10.795113616817565,6,6,0.0995476,16.3453,3.24726,2024-05-27,999,0.08766439591094742,0,0,6.0,3,3,3,0.7138265171968974,0.7138265171968974,0.03568352797953822,2,905
17,2024-05-27 21:37:36.550334+00:00,44.393182,10.089699,14.853125,253.073,10.9807,10.743931263741406,6,6,0.0875622,16.2636,3.3111,2024-05-27,999,0.0751883004780939,0,0,6.0,3,3,3,0.6480524148934712,0.6480524148934712,0.025759565409012364,2,906
21,2024-05-27 21:44:02.527720+00:00,44.405122,10.100393,9.723438,244.764,9.88637,6.874102559607327,7,7,0.209434,9.76973,3.51313,2024-05-27,999,0.30572568557203356,0,0,7.0,4,3,3,1.7264553133970486,1.714585749115555,0.3489527743787311,3,907
12,2024-05-27 21:49:52.581634+00:00,45.761484,11.014675,10.029687,119.937,11.657,4.169799371672455,19,19,0.361779,2.62141,1.44793,2024-05-27,999,0.24671975044716507,0,0,19.0,9,10,9,0.7324008241087575,0.5980093268665343,0.11842160538658206,8,908
2,2024-05-28 01:32:07.865838+00:00,46.652993,12.42843,10.182812,247.835,11.8152,4.633815781836822,8,8,0.0811788,5.84543,2.29327,2024-05-28,999,0.0654493576234206,0,0,8.0,4,4,4,-0.0460900568580076,-0.0460900568580076,0.007872487385526039,2,909
11,2024-05-28 01:34:20.252032+00:00,45.631959,13.932503,0.019141,146.27,2.82872,2.7280059750667704,8,8,0.128294,2.42369,0.72992,2024-05-28,999,0.2727948499027851,0,0,8.0,4,4,4,-0.04871963169118798,-0.04871963169118798,0.12271512407584262,2,910
1,2024-05-28 01:42:34.380577+00:00,46.386385,9.847985,6.890625,225.557,13.4642,16.227855526840262,13,13,0.705261,7.20489,6.70119,2024-05-28,999,0.812049172495732,0,0,15.0,7,6,5,1.3693660701916082,1.3739050077369128,0.05214228817658977,5,911
7,2024-05-28 10:31:27.595171+00:00,45.740386,14.076097,11.867188,107.488,18.7649,10.223283914672427,15,15,0.198457,1.77849,1.46441,2024-05-28,999,0.29986878174121484,0,0,15.0,8,7,7,0.4829299123060749,0.4711298424324597,0.06032839880631413,6,912
6,2024-05-28 14:58:47.899279+00:00,46.206323,12.523744,6.909766,88.5962,3.15569,1.7849838682744446,16,16,0.170163,0.935387,0.710398,2024-05-28,999,0.12182503405869917,0,0,15.789605179616917,9,7,7,0.7670852961880894,0.6994400740473355,0.0986187398779781,4,913
0,2024-05-28 17:07:51.043917+00:00,46.114045,14.633126,7.464844,137.778,5.46739,3.030657271946137,14,14,0.353123,2.72077,1.1329,2024-05-28,999,0.22808310430995543,0,0,14.0,7,7,7,0.3306510228699435,0.32436466146626053,0.09731806871192773,6,914
8,2024-05-28 21:18:14.852235+00:00,46.201959,12.971306,0.038281,357.516,7.78733,2.5023299542626267,6,6,0.20875,5.66263,3.5063,2024-05-28,999,0.7351157454641237,0,0,6.0,3,3,3,0.7897419159496585,0.7897419159496585,0.3039218810906684,2,915
4,2024-05-29 05:00:02.619879+00:00,46.454853,12.629164,0.038281,155.198,5.12514,3.9706827372632025,6,6,0.0641035,2.60717,1.44178,2024-05-29,999,0.13005531000603524,0,0,6.0,3,3,3,-0.19913854210153625,-0.19913854210153625,0.2746643318149443,2,916
22,2024-05-29 06:33:21.485070+00:00,45.919674,14.964452,11.867188,186.333,15.9756,4.269314827931995,21,21,0.320245,3.65072,1.90539,2024-05-29,999,0.29654087811138186,0,0,22.0,14,7,7,0.9706169330590534,0.9896278807115918,0.06382672698045541,6,917
6,2024-05-29 08:11:59.796512+00:00,46.30868,12.619601,7.464844,73.1381,8.84532,3.8998090722495635,13,13,0.15872,1.05675,0.804697,2024-05-29,999,0.23569664281640387,0,0,13.0,5,8,5,0.18580406933097446,0.22833722836095616,0.14184714769504753,3,918
10,2024-05-29 08:27:32.099060+00:00,45.741933,14.069007,9.264063,145.362,16.8652,6.848455665330688,9,9,0.116286,2.4291,1.13539,2024-05-29,999,0.2993485914089242,0,0,9.0,5,4,4,0.3250942629044311,0.3255478144269177,0.029867806490341563,3,919
14,2024-05-29 10:04:04.132015+00:00,45.896678,11.3301,7.847656,140.581,11.1418,4.052217380644825,12,12,0.233356,3.59257,1.24279,2024-05-29,999,0.37819501152588525,0,0,14.0,6,6,5,1.038108656404972,1.0048950526943916,0.08717038124656008,5,920
11,2024-05-29 11:29:20.905059+00:00,46.055532,13.647012,5.569922,104.478,7.6415,2.5658028178330463,22,22,0.169209,0.927606,0.678015,2024-05-29,999,0.5605875706808773,0,0,22.691675679059234,13,9,9,0.8984147157812922,1.0062376446182038,0.10254329637919483,9,921
9,2024-05-29 13:28:14.775725+00:00,46.205986,12.781752,3.828125,167.031,17.9057,13.753621704845601,6,6,0.186376,24.4628,14.6495,2024-05-29,999,0.9066047864203917,0,0,6.0,3,3,3,1.7121864717624073,1.7121864717624073,0.09745373171542016,2,922
23,2024-05-29 13:44:28.678496+00:00,46.068409,14.198161,5.397656,65.8151,5.08018,3.1200054326875777,28,28,0.269677,1.29749,0.857679,2024-05-29,999,0.5508090016523542,0,0,29.0,16,12,12,0.737788515413353,0.680645489419756,0.08102276698920499,12,923
3,2024-05-29 15:25:31.648303+00:00,46.108595,11.17609,0.038281,191.363,6.20221,5.109217444971391,7,7,0.167292,2.98348,0.815567,2024-05-29,999,0.2619328394146314,0,0,7.0,4,3,3,0.47444462597667414,0.47444462597667414,0.025568260372402563,2,924
12,2024-05-29 15:57:52.980432+00:00,45.735263,10.603907,8.421875,245.399,4.84746,2.7481372782304745,6,6,0.0260679,3.45652,2.00153,2024-05-29,999,0.01013096265924149,0,0,6.0,3,3,3,0.587752435930235,0.5873821994940744,0.0818199118967502,3,925
20,2024-05-29 17:43:47.155011+00:00,47.185484,11.00285,6.814063,154.501,16.0782,6.603784748157681,7,7,0.236115,5.07608,2.76273,2024-05-29,999,0.05766332514393415,0,0,7.0,4,3,3,0.5449513403487086,0.4455820706318221,0.20468650069916644,3,926
13,2024-05-29 22:36:43.404308+00:00,46.352256,12.8203,4.708594,103.998,10.1666,4.2168902285926295,14,14,0.129218,0.872811,0.546502,2024-05-29,999,0.07345172443310388,0,0,13.591032599486425,6,8,5,-0.002646551201433589,-0.010412401000937876,0.027309776587505673,4,927
8,2024-05-29 23:34:29.904248+00:00,46.016178,14.758212,8.230469,99.6324,10.4842,5.45630955866692,12,12,0.255061,1.85058,1.31516,2024-05-29,999,0.2307776238988623,0,0,12.0,6,6,6,-0.04101258927746092,-0.07822763674920186,0.16885369315431728,5,928
2,2024-05-30 00:58:44.254666+00:00,46.328238,13.181685,3.292187,208.696,6.03932,3.7912245251369643,12,12,0.135717,2.0284,0.772085,2024-05-30,999,0.11287488973830224,0,0,12.0,6,6,6,0.08707354637733607,0.1468196203646528,0.1576763667873004,6,929
3,2024-05-30 01:03:47.664744+00:00,46.334123,13.185119,2.105469,243.227,6.73721,3.59999112498906,9,9,0.0827657,1.93016,0.787625,2024-05-30,999,0.03671975243578412,0,0,8.92940725734773,4,5,4,0.0030799759381527902,-0.08353498947324323,0.1873465217512662,4,930
11,2024-05-30 01:05:04.986904+00:00,46.33244,13.183487,4.115234,103.641,6.51201,2.530023636253227,31,31,0.163007,0.84872,0.42799,2024-05-30,999,0.37472268510195694,0,0,30.77804049669141,16,15,13,0.3846207825043787,0.33156142177169157,0.09411482094273371,13,931
13,2024-05-30 01:38:27.195155+00:00,46.329754,13.18361,3.177344,166.495,6.26072,3.2108914494264673,14,14,0.124467,1.57473,0.570581,2024-05-30,999,0.10653412844302453,0,0,14.0,6,8,6,0.6713401538704389,0.625221667959758,0.11295917465398156,6,932
27,2024-05-30 01:49:58.686612+00:00,46.318534,13.17921,0.727344,220.493,6.23066,4.280157345238607,6,6,0.0494016,4.92894,2.4458,2024-05-30,999,0.04191330500183767,0,0,6.0,3,3,3,-0.29211747855207615,-0.356071566674228,0.10703746516858473,3,933
26,2024-05-30 02:15:39.551881+00:00,46.102302,14.078773,10.067969,66.9708,14.3415,3.1187776131042106,38,38,0.321274,1.16658,0.805433,2024-05-30,999,0.35060728605041497,0,0,37.011379373856975,18,20,18,0.5889102634608225,0.5954647090798518,0.05571987395760816,16,934
28,2024-05-30 06:29:44.613838+00:00,45.636531,14.424764,11.446094,84.7499,11.3112,5.426461406847007,62,62,0.601852,2.25065,1.30711,2024-05-30,999,0.4353662002264233,0,0,63.6524706506906,37,25,24,1.6156392376767805,1.6314434742007813,0.03540123611561114,20,935
7,2024-05-30 08:37:49.708061+00:00,46.351878,12.550921,8.957813,121.288,9.32353,2.656189074595406,15,15,0.161783,1.00479,0.717324,2024-05-30,999,0.07478129182621635,0,0,15.0,8,7,7,1.0788264912579824,1.0699669961174243,0.06619309652200604,6,936
20,2024-05-30 10:06:13.988269+00:00,46.141206,11.190404,8.536719,110.385,7.29002,2.2604199831004856,20,20,0.186688,1.15264,1.09676,2024-05-30,999,0.30762389082800506,0,0,19.99831663718021,11,9,9,1.2072584651736527,1.1611092212140424,0.14332297014344325,9,937
22,2024-05-30 13:10:24.171536+00:00,45.635419,14.406659,11.599219,128.772,11.4964,3.5703691685874728,32,32,0.320965,2.41811,1.41054,2024-05-30,999,0.45700932692136814,0,0,34.976181269132056,18,14,12,1.4054112471962097,1.3390423590481895,0.06961112406998272,11,938
0,2024-05-30 17:25:52.732120+00:00,46.719401,9.66037,0.995313,107.924,10.6675,3.95835071715481,11,11,0.200796,1.09962,0.657315,2024-05-30,999,0.16021571223932007,0,0,11.0,6,5,5,0.9030337902414513,0.9422430720302474,0.18294588055084587,5,939
12,2024-05-30 18:22:21.113091+00:00,46.517012,12.669631,0.172266,125.209,1.48012,1.695329953135967,10,10,0.109312,1.02668,0.640709,2024-05-30,999,0.23574280406768483,0,0,9.961335123292633,5,5,5,0.31181134992379506,0.3294182219899031,0.17786042827550602,4,940
15,2024-05-30 20:06:54.088918+00:00,45.87281,13.011611,0.229688,231.268,8.51179,7.669076997918328,6,6,0.0593767,12.696,7.93798,2024-05-30,999,0.46526180840217357,0,0,6.0,3,3,3,1.5041520675809639,1.5041520675809639,,1,941
21,2024-05-30 20:30:57.490635+00:00,45.686818,9.669408,19.982812,253.716,9.90238,5.6992239647166,50,50,0.448859,4.66728,2.50409,2024-05-30,999,0.5648961497706504,0,0,50.826389021749215,26,24,23,1.9144983770936743,1.9116656199494884,0.06395053228157452,18,942
6,2024-05-30 22:02:14.788532+00:00,46.339951,13.200101,6.469531,252.382,8.16237,5.40422022127152,6,6,0.0255388,4.58227,3.5333,2024-05-30,999,0.008260721168315657,0,0,6.0,3,3,3,0.10996760385806821,0.07612429505970986,0.15458217421992465,3,943
17,2024-05-30 22:14:16.917200+00:00,46.001605,12.938198,0.038281,280.024,5.87417,5.6230009247731765,6,6,0.0350064,6.55548,5.24564,2024-05-30,999,0.6619314337435913,0,0,6.0,3,3,3,0.8696155531552654,0.8696155531552654,0.3150634871021207,2,944
8,2024-05-31 00:06:05.130250+00:00,46.321262,13.616942,3.407031,154.683,11.9096,5.427007812782288,10,10,0.168959,2.49126,1.09943,2024-05-31,999,0.2664847046040333,0,0,10.0,5,5,5,0.043269005314759634,0.061217109096646016,0.0800998269933036,4,945
7,2024-05-31 02:00:54.404579+00:00,45.629459,14.427744,12.594531,88.0375,11.9017,3.9069036973030187,11,11,0.260195,2.0232,1.41835,2024-05-31,999,0.17465343985271647,0,0,10.716403323378284,5,6,4,0.33717997322436755,0.32168194994524235,0.15874703014944821,4,946
12,2024-05-31 03:01:14.030340+00:00,45.659718,14.421397,4.440625,77.1385,8.72768,4.872286875790464,75,75,0.843067,2.15694,1.53737,2024-05-31,999,0.5225669822198376,0,0,78.96068929337503,35,40,35,1.34983317659644,1.3509548026881788,0.03987231927892337,22,947
0,2024-05-31 07:17:50.132428+00:00,46.179458,13.865759,8.230469,140.126,11.342,3.7808238652441877,15,15,0.175006,1.61955,1.0547,2024-05-31,999,0.17665139204527694,0,0,15.0,8,7,7,0.5229581345776165,0.4581158898363644,0.1705379792806157,6,948
10,2024-05-31 07:46:19.774231+00:00,46.4631,13.49329,4.076953,146.842,2.90401,1.791577891133958,16,16,0.136248,1.02823,0.649316,2024-05-31,999,0.14146990873778947,0,0,15.861662771936375,8,8,8,0.634323233595346,0.681572873983622,0.08192714080731409,8,949
6,2024-05-31 10:34:33.920891+00:00,47.182313,11.003995,2.909375,154.827,16.0839,8.360980923312766,6,6,0.201366,13.7886,2.44379,2024-05-31,999,0.02816356996189112,0,0,6.0,3,3,3,0.2086867638870633,0.1562494973046089,0.19456946672521452,3,950
1,2024-05-31 22:45:58.324603+00:00,46.358103,12.814573,1.263281,158.877,12.1348,4.02195024832481,12,12,0.141856,1.24224,0.58666,2024-05-31,999,0.42944287881018905,0,0,12.0,5,7,5,0.15421308924362132,0.1709390695385986,0.053607760856804396,3,951
2,2024-06-01 00:27:32.189758+00:00,45.976578,14.909668,2.220313,159.965,11.6418,8.339547949379511,6,6,0.169886,10.8895,3.54163,2024-06-01,999,0.03157689075028994,0,0,6.0,3,3,3,-0.017756585730996033,-0.017756585730996033,,1,952
9,2024-06-01 01:53:34.216887+00:00,46.392937,10.604927,7.65625,108.37,7.76586,4.8601072004637915,22,22,0.57434,2.24423,1.36773,2024-06-01,999,0.2850586118014143,0,0,21.99982431261601,12,10,10,0.8443285556310615,0.9335364797482539,0.12141006659132962,9,953
12,2024-06-01 02:02:22.347511+00:00,45.98839,14.605762,9.838281,82.1607,8.64088,3.4117752417180123,17,17,0.411277,1.48981,1.34289,2024-06-01,999,0.15318175900679956,0,0,17.0,9,8,8,0.6506748414692112,0.655964552081459,0.09407114005622548,7,954
17,2024-06-01 04:01:27.676007+00:00,46.296236,13.593196,14.585156,117.273,8.65882,2.768332584788179,17,17,0.125558,1.39359,0.935241,2024-06-01,999,0.22306390358555978,0,0,17.0,8,9,8,0.5430658122136014,0.5138823389688303,0.08089991824463838,7,955
1,2024-06-01 04:25:01.646046+00:00,45.993828,14.892021,1.914063,143.466,11.1159,5.436515575255901,6,6,0.180939,7.81934,4.44421,2024-06-01,999,0.03177130663925152,0,0,6.0,3,3,3,-0.08382371584345316,-0.08382371584345316,0.10465927397299213,2,956
5,2024-06-01 16:12:35.211644+00:00,46.634417,9.939409,4.402344,92.9449,13.9955,4.395441024516198,13,13,0.225055,1.19734,0.79613,2024-06-01,999,0.09547145948932288,0,0,12.90547656016551,7,6,6,1.0649686617001786,1.0612152315189674,0.03327542668892846,4,957
6,2024-06-01 16:12:47.467341+00:00,46.635029,9.944303,2.258594,111.978,15.0243,5.0998851163531125,10,10,0.224693,1.16068,1.00039,2024-06-01,999,0.0941476945269619,0,0,9.754841563223552,5,5,5,,,,0,958
15,2024-06-01 17:25:36.602528+00:00,46.471086,10.116621,5.971875,112.652,19.6358,8.192795066398281,10,10,0.504144,2.46451,2.05577,2024-06-01,999,0.22923001339784654,0,0,10.0,5,5,5,0.5093257809847149,0.47119716618370233,0.21787922340543373,4,959
14,2024-06-01 17:54:21.381179+00:00,46.062481,14.855168,1.607812,141.554,11.0535,6.012782550533489,7,7,0.162211,6.51475,2.15312,2024-06-01,999,0.059287737453606104,0,0,7.0,4,3,3,0.016079462403435385,0.016079462403435385,0.16891310430417128,2,960
8,2024-06-01 18:53:40.266325+00:00,46.47931,10.113057,8.651563,77.0587,12.1663,4.756511894235103,18,18,0.497476,1.8083,1.64581,2024-06-01,999,0.2665356402872763,0,0,18.0,10,8,8,1.1847664886038223,1.2057542486924175,0.14548745384395548,8,961
4,2024-06-01 19:20:51.802984+00:00,45.946479,10.749321,10.948437,238.166,14.8808,8.498666365965898,8,8,0.134649,4.38531,1.916,2024-06-01,999,0.09679628854837914,0,0,8.0,4,4,4,0.801353230682108,0.788428335538905,0.08179008373068138,3,962
11,2024-06-01 19:34:03.478322+00:00,46.531491,10.252721,10.948437,141.314,9.91064,6.283525841436478,8,8,0.0864907,9.74687,2.3534,2024-06-01,999,0.0884039657372621,0,0,8.0,4,4,4,0.22457972057843978,0.08676514982933425,0.28269318678925903,4,963
